event,date,country,city,artist,album,track,isrc,linkid,Year,Month,Day
preview,2021-08-20,Oman,Muscat,Anne-Marie,Beautiful,Beautiful,GBAHS2100225,522da5cc-8177-4140-97a7-a84fdb4caf1c,2021,August,20
preview,2021-08-20,India,Patna,Roddy Ricch,Late At Night,Late At Night,USAT22102236,a82e72d8-523f-43ab-9fd0-992605d54b4e,2021,August,20
preview,2021-08-20,Bolivia,La Paz,"Lola Indigo, TINI, Belinda",La Niña,La Niña de la Escuela,ES5702100732,7c8bbf79-21c7-4b33-acaf-c8bf5a45c333,2021,August,20
preview,2021-08-20,India,Pune,XXXTENTACION,?,SAD!,USUG11800208,6dde0f74-cb26-40d0-be7c-2d7f6b93d823,2021,August,20
preview,2021-08-20,United States,Detroit,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,20
preview,2021-08-20,Dominican Republic,Santo Domingo Este,"Lunay, Anitta",El Niño,TODO O NADA,USA2P2117978,33335d11-744e-481b-9ba7-30086ca46edd,2021,August,20
preview,2021-08-20,Saudi Arabia,Medina,Kreepa,Oh No (Instrumental),Oh No (Instrumental),USUYG1343455,44fba5ca-b565-4baa-bba0-c136c5042823,2021,August,20
preview,2021-08-20,Pakistan,Lahore,XXXTENTACION,?,SAD!,USUG11800208,6dde0f74-cb26-40d0-be7c-2d7f6b93d823,2021,August,20
preview,2021-08-20,India,Chennai,XXXTENTACION,?,SAD!,USUG11800208,6dde0f74-cb26-40d0-be7c-2d7f6b93d823,2021,August,20
preview,2021-08-20,United States,Springfield,Nohidea,Esuna,falling down (feat. shiloh),QM42K1742835,eb64dde2-68be-4717-9762-85af891ed7db,2021,August,20
preview,2021-08-20,Saudi Arabia,Jeddah,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,20
preview,2021-08-20,United States,San Antonio,Reyanna Maria,So Pretty,So Pretty,USUM72100871,23199824-9cf5-4b98-942a-34965c3b0cc2,2021,August,20
preview,2021-08-20,Oman,Muscat,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,20
preview,2021-08-23,France,Paris,KenTheMan,I'm Perfect,I'm Perfect,US39N2102090,190c7170-4044-4c97-9709-926917155b02,2021,August,23
preview,2021-08-23,India,Pune,Cassie,Cassie (U.S. Version),Me & U,USBB40610361,ca74d4ae-51ce-451d-8bd7-809443d1798a,2021,August,23
preview,2021-08-23,India,Hyderabad,"Trippie Redd, Lil Uzi Vert",Holy Smokes (feat. Lil Uzi Vert),Holy Smokes,QZJ842001118,eedc8702-6bd2-499a-972f-260c35f72e0f,2021,August,23
preview,2021-08-23,United Arab Emirates,Dubai,"50 Cent, Olivia",The Massacre,Candy Shop,USIR10500072,97105aff-3e40-4c2e-bfeb-563b55e8f5dd,2021,August,23
preview,2021-08-23,France,Unknown,"Shouse, David Guetta",Love Tonight (David Guetta Remix),Love Tonight - David Guetta Remix,USA2P2120717,53da9d1d-7fa4-489e-a94a-e370beebdd7f,2021,August,23
preview,2021-08-23,Pakistan,Lahore,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,23
preview,2021-08-23,Saudi Arabia,Riyadh,Coldplay,Parachutes,Yellow,GBAYE0000267,0b6a19c0-a832-4275-96b4-4de302b6cb4c,2021,August,23
preview,2021-08-23,India,Patna,Sueco,Paralyzed,Paralyzed,USAT22104499,52762e40-cb7a-4a8a-beb7-03fbd6cca9f8,2021,August,23
preview,2021-08-23,Saudi Arabia,Riyadh,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,23
preview,2021-08-23,India,Jaipur,"Shawn Mendes, Tainy",Summer Of Love,Summer of Love (Shawn Mendes & Tainy),USUM72114707,d5317591-872a-487d-87cb-10a516643d5f,2021,August,23
preview,2021-08-23,Saudi Arabia,Dammam,Hoàng Read,The Magic Bomb,The Magic Bomb - Extended Mix,FR59R2143389,8f990f44-6a5d-4294-ab0b-f74e0a8f3b25,2021,August,23
preview,2021-08-23,Saudi Arabia,Jeddah,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,23
preview,2021-08-23,India,Bengaluru,Uzumaki Baka,Agar Tum Sath Ho Remix,Agar Tum Sath Ho Remix,BXY5K2118446,92699f7a-acc7-4262-af67-12ffbd31d17d,2021,August,23
preview,2021-08-23,Oman,Muscat,Ajam Soul,New Way,New Way,QM42K2043405,36379c31-def5-4a0d-a67f-e841d583c019,2021,August,23
preview,2021-08-23,Saudi Arabia,Jeddah,"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),ily (i love you baby) (feat. Emilee),QZJRC1945204,c2c876ab-b093-4750-9449-6b4913da6af3,2021,August,23
preview,2021-08-23,Norway,Vinstra,Peter $un,Scumbaby,Work,QZMEN2006822,469d7905-2c62-4fc4-8961-4b54f1826648,2021,August,23
preview,2021-08-23,India,Chandigarh,"Trippie Redd, SoFaygo",Trip At Knight (Complete Edition),MP5 (feat. SoFaygo),QZJ842001216,a0c8669c-7214-4adf-a1a6-9c3384a12072,2021,August,23
preview,2021-08-23,Saudi Arabia,Jeddah,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,23
preview,2021-08-23,Saudi Arabia,Dammam,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,23
preview,2021-08-23,Pakistan,Sialkot,"Lola Indigo, TINI, Belinda",La Niña,La Niña de la Escuela,ES5702100732,7c8bbf79-21c7-4b33-acaf-c8bf5a45c333,2021,August,23
preview,2021-08-20,Saudi Arabia,Khamis Mushait,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,20
preview,2021-08-20,Ghana,Kumasi,Reyanna Maria,So Pretty,So Pretty,USUM72100871,23199824-9cf5-4b98-942a-34965c3b0cc2,2021,August,20
preview,2021-08-20,India,Jaipur,Saucy Santana,Here We Go,Here We Go,QZ5FA2150131,f9829d35-cc38-420e-b206-0d53d84d117a,2021,August,20
preview,2021-08-20,Israel,Tel Aviv,"DMNDS, Strange Fruits Music, Fallen Roses, Lujavo, Nito-Onna",Calabria (feat. Lujavo & Nito-Onna),Calabria (feat. Lujavo & Nito-Onna),GBSMU9833211,681d888a-59ce-4acb-b7c5-95dab0c063d9,2021,August,20
preview,2021-08-20,Pakistan,Lahore,Anne-Marie,Beautiful,Beautiful,GBAHS2100225,522da5cc-8177-4140-97a7-a84fdb4caf1c,2021,August,20
preview,2021-08-20,United Kingdom,Southampton,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,20
preview,2021-08-20,Norway,Oslo,"Lola Indigo, TINI, Belinda",La Niña,La Niña de la Escuela,ES5702100732,7c8bbf79-21c7-4b33-acaf-c8bf5a45c333,2021,August,20
preview,2021-08-20,Saudi Arabia,Jeddah,Miscél,when you left,when you left,QM42K1907890,2fc15e8b-83aa-40ee-9f9d-5d96c6d4356c,2021,August,20
preview,2021-08-20,Norway,Oslo,Tundra Beats,Beautiful Day,Beautiful Day,QZHN92194591,e849515b-929d-44c8-a505-e7622f1827e9,2021,August,20
preview,2021-08-20,Saudi Arabia,Jeddah,Reyanna Maria,So Pretty,So Pretty,USUM72100871,23199824-9cf5-4b98-942a-34965c3b0cc2,2021,August,20
preview,2021-08-20,India,Delhi,Xilo,Aesthetic,Aesthetic,QZFZ22071847,37797237-a393-45b3-ac83-49c863cb78d8,2021,August,20
preview,2021-08-20,United States,Bakersfield,Remble,Touchable,Touchable,USWB12101349,561bff5d-03fd-45c2-87e0-0d9593182b57,2021,August,20
preview,2021-08-20,Canada,Montreal,Megan Thee Stallion,Thot Shit,Thot Shit,QMCE32100340,f6d1717b-7707-4747-a048-37a36bf4048c,2021,August,20
preview,2021-08-20,Saudi Arabia,Riyadh,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,20
preview,2021-08-20,Saudi Arabia,Riyadh,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,20
preview,2021-08-20,Saudi Arabia,Jeddah,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,20
preview,2021-08-20,Iraq,Erbil,Tundra Beats,Beautiful Day,Beautiful Day,QZHN92194591,e849515b-929d-44c8-a505-e7622f1827e9,2021,August,20
preview,2021-08-20,Sweden,Andersloev,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,20
preview,2021-08-20,United States,Unknown,Soldier Kidd,Like Dat (Motion),Like Dat (Motion),QZAKB2130880,275bab3b-16d4-40a7-a674-bf6c7c5f96de,2021,August,20
preview,2021-08-20,Saudi Arabia,Dammam,"blackbear, Tate McRae",u love u (with Tate McRae),u love u (with Tate McRae),USUG12102378,e89c328a-f804-46bf-8b19-637e82b64618,2021,August,20
preview,2021-08-20,Saudi Arabia,Jeddah,Reyanna Maria,So Pretty,So Pretty,USUM72100871,23199824-9cf5-4b98-942a-34965c3b0cc2,2021,August,20
preview,2021-08-20,Saudi Arabia,Jeddah,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,20
preview,2021-08-20,India,Hyderabad,XXXTENTACION,?,SAD!,USUG11800208,6dde0f74-cb26-40d0-be7c-2d7f6b93d823,2021,August,20
preview,2021-08-20,India,Ahmedabad,XXXTENTACION,?,SAD!,USUG11800208,6dde0f74-cb26-40d0-be7c-2d7f6b93d823,2021,August,20
preview,2021-08-20,Saudi Arabia,Riyadh,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,20
preview,2021-08-20,Pakistan,Unknown,Uzumaki Baka,Agar Tum Sath Ho Remix,Agar Tum Sath Ho Remix,BXY5K2118446,92699f7a-acc7-4262-af67-12ffbd31d17d,2021,August,20
preview,2021-08-20,United States,Española,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,20
preview,2021-08-20,Saudi Arabia,Riyadh,"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),ily (i love you baby) (feat. Emilee),QZJRC1945204,c2c876ab-b093-4750-9449-6b4913da6af3,2021,August,20
preview,2021-08-20,India,Chandigarh,KenTheMan,I'm Perfect,I'm Perfect,US39N2102090,190c7170-4044-4c97-9709-926917155b02,2021,August,20
preview,2021-08-20,Libya,Tripoli,"50 Cent, Olivia",The Massacre,Candy Shop,USIR10500072,97105aff-3e40-4c2e-bfeb-563b55e8f5dd,2021,August,20
preview,2021-08-20,Saudi Arabia,Jeddah,KenTheMan,I'm Perfect,I'm Perfect,US39N2102090,190c7170-4044-4c97-9709-926917155b02,2021,August,20
preview,2021-08-20,Portugal,Lisbon,"Sub Urban, Bella Poarch",INFERNO,INFERNO,USWB12101521,92eb2fcc-1d3a-49fe-a000-916f92f8dcf9,2021,August,20
preview,2021-08-20,Pakistan,Sialkot,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,20
preview,2021-08-20,India,Mudigonda,"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),ily (i love you baby) (feat. Emilee),QZJRC1945204,c2c876ab-b093-4750-9449-6b4913da6af3,2021,August,20
preview,2021-08-20,Qatar,Doha,Ingratax,París,París,MXB952100097,81c63400-e7a7-44a0-9e2b-60117f828767,2021,August,20
preview,2021-08-20,India,Indore,"Justin Bieber, Ludacris",My World 2.0,Baby,USUM70919263,38390938-0454-41fa-8dce-5e3af9710ecf,2021,August,20
preview,2021-08-20,India,Indore,Anne-Marie,Beautiful,Beautiful,GBAHS2100225,522da5cc-8177-4140-97a7-a84fdb4caf1c,2021,August,20
preview,2021-08-20,Saudi Arabia,Riyadh,"Lola Indigo, TINI, Belinda",La Niña,La Niña de la Escuela,ES5702100732,7c8bbf79-21c7-4b33-acaf-c8bf5a45c333,2021,August,20
preview,2021-08-20,Turkey,Tekirdağ,Reyanna Maria,So Pretty,So Pretty,USUM72100871,23199824-9cf5-4b98-942a-34965c3b0cc2,2021,August,20
preview,2021-08-20,France,Auchel,Beth,Love Songs,I Need Your Love,TCACO1633038,d50fe37d-b227-456f-a234-eb94414f6982,2021,August,20
preview,2021-08-19,Saudi Arabia,Dammam,KALEO,AB,Way down We Go,USAT21502122,aa0ae23e-7136-43a9-903b-b55166bbe1e7,2021,August,19
preview,2021-08-19,United States,Elizabethtown,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,19
preview,2021-08-19,India,Delhi,Groove Delight,San Andreas,San Andreas - Radio Edit,ES71G1633735,5df02edc-daea-47f0-ac73-0ca9441dfae9,2021,August,19
preview,2021-08-19,Saudi Arabia,Riyadh,"Vandelux, Alex Maher",Matter of Time (feat. Alex Maher),Matter of Time (feat. Alex Maher),GBKPL2150049,c40647a1-b717-439b-a3c5-0f23ab4402ea,2021,August,19
preview,2021-08-19,Bangladesh,Unknown,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,19
preview,2021-08-19,India,Unknown,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,19
preview,2021-08-19,India,Ahmedabad,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,19
preview,2021-08-19,United Arab Emirates,Al Ain City,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,19
preview,2021-08-19,United States,Jacksonville,PinkPantheress,Pain,Pain,QZFZ52145391,fd647d87-4c7a-4dd1-92c6-0e7dd7fdf4f1,2021,August,19
preview,2021-08-19,Romania,Beiuș,"Jack Harlow, Pooh Shiesty",SUVs (Black on Black),SUVs (Black on Black),USAT22102616,30ee2950-0e66-47da-87cc-056ab2de284d,2021,August,19
preview,2021-08-19,United Kingdom,Unknown,"Kayla Nicole, Taylor Girlz, Flo Milli","Bundles 2 (feat. Flo Milli, Taylor Girlz)","Bundles 2 (feat. Flo Milli, Taylor Girlz)",QMCE32100359,fbf4b935-f961-4b13-b1d8-45ad47093559,2021,August,19
preview,2021-08-19,Saudi Arabia,Medina,"DMNDS, Strange Fruits Music, Fallen Roses, Lujavo, Nito-Onna",Calabria (feat. Lujavo & Nito-Onna),Calabria (feat. Lujavo & Nito-Onna),GBSMU9833211,681d888a-59ce-4acb-b7c5-95dab0c063d9,2021,August,19
preview,2021-08-19,United Kingdom,Southend-on-Sea,"Pop Smoke, Lil Tjay",Shoot For The Stars Aim For The Moon,Mood Swings (feat. Lil Tjay),USUM72013632,9d325586-9453-4664-88e8-cdf24c43ffa0,2021,August,19
preview,2021-08-19,Iraq,Sulaymaniyah,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,19
preview,2021-08-19,Saudi Arabia,Jeddah,VL4S,Umbrella,Umbrella,QZES71912980,52739682-3aac-490a-b4f2-4cf61e0a1202,2021,August,19
preview,2021-08-19,France,Roussillon,Pop Smoke,Meet The Woo,Dior,USUM71914275,e0e33efc-c062-4fa7-97d1-2c3d14432455,2021,August,19
preview,2021-08-19,India,Hyderabad,"Justin Bieber, Ludacris",My World 2.0,Baby,USUM70919263,38390938-0454-41fa-8dce-5e3af9710ecf,2021,August,19
preview,2021-08-19,Saudi Arabia,Dammam,"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),ily (i love you baby) (feat. Emilee),QZJRC1945204,c2c876ab-b093-4750-9449-6b4913da6af3,2021,August,19
preview,2021-08-19,Iraq,Erbil,Billie Eilish,Lost Cause,Lost Cause,USUM72105929,33fbbe3c-c497-446e-a849-f9fc29b60701,2021,August,19
preview,2021-08-19,United Kingdom,Bath,PinkPantheress,Passion,Passion,GBAYE2100808,3a3b7164-6c26-45a7-a64b-0b1ade487d50,2021,August,19
preview,2021-08-24,India,Unknown,"Dixie, Rubi Rose",Psycho (feat. Rubi Rose),Psycho (feat. Rubi Rose),ZZOPM2107292,3638820f-a54d-49ac-8225-96fba9ca30a9,2021,August,24
preview,2021-08-24,France,Bordeaux,"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),ily (i love you baby) (feat. Emilee),QZJRC1945204,2a636360-84e6-4e05-8c41-bf308b1cd8c1,2021,August,24
preview,2021-08-24,India,Jabalpur,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,24
preview,2021-08-24,Saudi Arabia,Jeddah,Joji,In Tongues (Deluxe),worldstar money (interlude),USUYG1179135,10ec9b91-818c-4b44-a04d-7a058957ee17,2021,August,24
preview,2021-08-24,Bangladesh,Chittagong,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,24
preview,2021-08-24,Kuwait,Kuwait City,"Justin Quiles, Maluma",La Última Promesa,La Botella,USWL12100356,5d1efb00-a2af-45ce-89ab-fdbaf932c71a,2021,August,24
preview,2021-08-24,Moldova,Tiraspol,"DMNDS, Strange Fruits Music, Fallen Roses, Lujavo, Nito-Onna",Calabria (feat. Lujavo & Nito-Onna),Calabria (feat. Lujavo & Nito-Onna),GBSMU9833211,681d888a-59ce-4acb-b7c5-95dab0c063d9,2021,August,24
preview,2021-08-24,France,Aubagne,"DMNDS, Strange Fruits Music, Fallen Roses, Lujavo, Nito-Onna",Calabria (feat. Lujavo & Nito-Onna),Calabria (feat. Lujavo & Nito-Onna),GBSMU9833211,681d888a-59ce-4acb-b7c5-95dab0c063d9,2021,August,24
preview,2021-08-24,Tanzania,Dar es Salaam,"Shawn Mendes, Tainy",Summer Of Love,Summer of Love (Shawn Mendes & Tainy),USUM72114707,d5317591-872a-487d-87cb-10a516643d5f,2021,August,24
preview,2021-08-24,Philippines,Cagayan de Oro,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,24
preview,2021-08-24,India,Patna,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,24
preview,2021-08-24,Togo,Unknown,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,24
preview,2021-08-24,Oman,Muscat,L.Dre,Steven Universe,Steven Universe,QZFZ32084911,df57e9c4-e4db-406a-a4de-f9b5cb59fcf3,2021,August,24
preview,2021-08-24,Pakistan,Lahore,Anne-Marie,Beautiful,Beautiful,GBAHS2100225,522da5cc-8177-4140-97a7-a84fdb4caf1c,2021,August,24
preview,2021-08-24,Saudi Arabia,Riyadh,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,24
preview,2021-08-24,Saudi Arabia,Riyadh,"Shawn Mendes, Tainy",Summer Of Love,Summer of Love (Shawn Mendes & Tainy),USUM72114707,d5317591-872a-487d-87cb-10a516643d5f,2021,August,24
preview,2021-08-24,Saudi Arabia,Jeddah,"Maroon 5, Megan Thee Stallion",JORDI (Deluxe),Beautiful Mistakes (feat. Megan Thee Stallion),USUM72103449,7aaf5a76-d98d-4319-a14e-bbc618248b6c,2021,August,24
preview,2021-08-24,Australia,Sydney,Måneskin,Teatro d'ira - Vol. I,I WANNA BE YOUR SLAVE,ITB002100115,7d5f284b-8e57-4d74-adc6-3a757aaf3494,2021,August,24
preview,2021-08-24,Saudi Arabia,Riyadh,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,24
preview,2021-08-24,Saudi Arabia,Riyadh,Tundra Beats,Beautiful Day,Beautiful Day,QZHN92194591,e849515b-929d-44c8-a505-e7622f1827e9,2021,August,24
preview,2021-08-22,Switzerland,Lausanne,Tundra Beats,Beautiful Day,Beautiful Day,QZHN92194591,e849515b-929d-44c8-a505-e7622f1827e9,2021,August,22
preview,2021-08-22,Benin,Cotonou,Roddy Ricch,Late At Night,Late At Night,USAT22102236,a82e72d8-523f-43ab-9fd0-992605d54b4e,2021,August,22
preview,2021-08-22,Saudi Arabia,Jeddah,Nohidea,Esuna,falling down (feat. shiloh),QM42K1742835,eb64dde2-68be-4717-9762-85af891ed7db,2021,August,22
preview,2021-08-22,Saudi Arabia,Riyadh,L.Dre,Steven Universe,Steven Universe,QZFZ32084911,df57e9c4-e4db-406a-a4de-f9b5cb59fcf3,2021,August,22
preview,2021-08-22,India,Ludhiana,Dixie,FUCKBOY,FUCKBOY,ZZOPM2105343,dc1e0321-73a5-4254-bce4-57e4fa9c562b,2021,August,22
preview,2021-08-22,France,Paris,50 Cent,The Massacre,Just A Lil Bit,USIR10500279,c8e81e0d-6f2e-44af-b4b3-ce001774461c,2021,August,22
preview,2021-08-22,India,Pune,"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),ily (i love you baby) (feat. Emilee),QZJRC1945204,c2c876ab-b093-4750-9449-6b4913da6af3,2021,August,22
preview,2021-08-22,India,Bhopal,Uzumaki Baka,Agar Tum Sath Ho Remix,Agar Tum Sath Ho Remix,BXY5K2118446,92699f7a-acc7-4262-af67-12ffbd31d17d,2021,August,22
preview,2021-08-22,Saudi Arabia,Jeddah,J Balvin,Que Locura,Que Locura,QZM5U2100120,d2be347e-88bb-491c-9478-1216363713ec,2021,August,22
preview,2021-08-22,Kuwait,Kuwait City,"DMNDS, Strange Fruits Music, Fallen Roses, Lujavo, Nito-Onna",Calabria (feat. Lujavo & Nito-Onna),Calabria (feat. Lujavo & Nito-Onna),GBSMU9833211,681d888a-59ce-4acb-b7c5-95dab0c063d9,2021,August,22
preview,2021-08-22,India,Bengaluru,50 Cent,The Massacre,Just A Lil Bit,USIR10500279,c8e81e0d-6f2e-44af-b4b3-ce001774461c,2021,August,22
preview,2021-08-22,India,Unknown,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,22
preview,2021-08-22,Saudi Arabia,Jeddah,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,22
preview,2021-08-22,United Kingdom,Islington,Capella Grey,GYALIS,GYALIS,QZFYW2156440,62d8b57e-0d63-48a0-b856-546e50130534,2021,August,22
preview,2021-08-22,Saudi Arabia,Jeddah,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,22
preview,2021-08-22,India,New Delhi,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,22
preview,2021-08-22,Iraq,Unknown,Reyanna Maria,So Pretty,So Pretty,USUM72100871,23199824-9cf5-4b98-942a-34965c3b0cc2,2021,August,22
preview,2021-08-22,Egypt,Giza,"50 Cent, Olivia",The Massacre,Candy Shop,USIR10500072,97105aff-3e40-4c2e-bfeb-563b55e8f5dd,2021,August,22
preview,2021-08-22,Saudi Arabia,Riyadh,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,22
preview,2021-08-22,Norway,Oslo,Tundra Beats,Beautiful Day,Beautiful Day,QZHN92194591,e849515b-929d-44c8-a505-e7622f1827e9,2021,August,22
preview,2021-08-25,Nigeria,Lagos,"Pop Smoke, Lil Tjay",Shoot For The Stars Aim For The Moon,Mood Swings (feat. Lil Tjay),USUM72013632,9d325586-9453-4664-88e8-cdf24c43ffa0,2021,August,25
preview,2021-08-25,Oman,Muscat,KenTheMan,I'm Perfect,I'm Perfect,US39N2102090,190c7170-4044-4c97-9709-926917155b02,2021,August,25
preview,2021-08-25,Indonesia,Jakarta,Cassie,Cassie (U.S. Version),Me & U,USBB40610361,ca74d4ae-51ce-451d-8bd7-809443d1798a,2021,August,25
preview,2021-08-25,Saudi Arabia,Dammam,Roddy Ricch,Late At Night,Late At Night,USAT22102236,a82e72d8-523f-43ab-9fd0-992605d54b4e,2021,August,25
preview,2021-08-25,India,Unknown,"Kayla Nicole, Taylor Girlz, Flo Milli","Bundles 2 (feat. Flo Milli, Taylor Girlz)","Bundles 2 (feat. Flo Milli, Taylor Girlz)",QMCE32100359,fbf4b935-f961-4b13-b1d8-45ad47093559,2021,August,25
preview,2021-08-25,United Arab Emirates,Dubai,"Shouse, David Guetta",Love Tonight (David Guetta Remix),Love Tonight - David Guetta Remix,USA2P2120717,53da9d1d-7fa4-489e-a94a-e370beebdd7f,2021,August,25
preview,2021-08-25,Moldova,Tiraspol,"DMNDS, Strange Fruits Music, Fallen Roses, Lujavo, Nito-Onna",Calabria (feat. Lujavo & Nito-Onna),Calabria (feat. Lujavo & Nito-Onna),GBSMU9833211,681d888a-59ce-4acb-b7c5-95dab0c063d9,2021,August,25
preview,2021-08-25,Italy,Treviso,Måneskin,Teatro d'ira - Vol. I,I WANNA BE YOUR SLAVE,ITB002100115,7d5f284b-8e57-4d74-adc6-3a757aaf3494,2021,August,25
preview,2021-08-25,Oman,Muscat,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,25
preview,2021-08-25,Saudi Arabia,Jeddah,"Shawn Mendes, Tainy",Summer Of Love,Summer of Love (Shawn Mendes & Tainy),USUM72114707,d5317591-872a-487d-87cb-10a516643d5f,2021,August,25
preview,2021-08-25,Italy,Unknown,Måneskin,Teatro d'ira - Vol. I,I WANNA BE YOUR SLAVE,ITB002100115,7d5f284b-8e57-4d74-adc6-3a757aaf3494,2021,August,25
preview,2021-08-25,Norway,Unknown,Anne-Marie,Beautiful,Beautiful,GBAHS2100225,6b792e40-ad88-40d6-9d42-244ea4730bc9,2021,August,25
preview,2021-08-25,Saudi Arabia,Riyadh,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8,2021,August,25
preview,2021-08-25,India,Delhi,Sean Paul,The Trinity,Temperature,USAT20505520,04ba6b17-1055-4f0e-a75e-3cdb0d0d4106,2021,August,25
preview,2021-08-25,India,Surat,Vitamin A,Happy Birthday,Happy Birthday,US3DF1612162,f563adc4-d7c6-4d70-93d0-06bab552f642,2021,August,25
